index,Year,State,GDP (Chained $)
28766,2015-01-01,Missouri,315642000.0
28767,2015-01-01,Missouri,438433000.0
28768,2015-01-01,Missouri,221396000.0
28769,2015-01-01,Missouri,360634000.0
28770,2015-01-01,Missouri,506167000.0
28771,2015-01-01,Missouri,1164788000.0
28772,2015-01-01,Missouri,1851696000.0
28773,2015-01-01,Missouri,729017000.0
28774,2015-01-01,Missouri,220433000.0
28775,2015-01-01,Missouri,438171000.0
28776,2015-01-01,Missouri,138815000.0
28777,2015-01-01,Missouri,470760000.0
28778,2015-01-01,Missouri,848190000.0
28779,2015-01-01,Missouri,1512883000.0
28780,2015-01-01,Missouri,1445476000.0
28781,2015-01-01,Missouri,483516000.0
28782,2015-01-01,Missouri,5494159000.0
28783,2015-01-01,Missouri,681166000.0
28784,2015-01-01,Missouri,2073252000.0
28785,2015-01-01,Missouri,158259000.0
28786,2015-01-01,Missouri,347577000.0
28787,2015-01-01,Missouri,1116604000.0
28788,2015-01-01,Missouri,426439000.0
28789,2015-01-01,Missouri,203504000.0
28790,2015-01-01,Missouri,203513000.0
28791,2015-01-01,Missouri,13458935000.0
28792,2015-01-01,Missouri,154211000.0
28793,2015-01-01,Missouri,583144000.0
28794,2015-01-01,Missouri,1971961000.0
28795,2015-01-01,Missouri,68843658000.0
28796,2015-01-01,Missouri,991086000.0
28797,2015-01-01,Missouri,75590000.0
28798,2015-01-01,Missouri,147537000.0
28799,2015-01-01,Missouri,1339001000.0
28800,2015-01-01,Missouri,118366000.0
28801,2015-01-01,Missouri,189057000.0
28802,2015-01-01,Missouri,1103531000.0
28803,2015-01-01,Missouri,579147000.0
28804,2015-01-01,Missouri,316462000.0
28805,2015-01-01,Missouri,2085010000.0
28806,2015-01-01,Missouri,443474000.0
28807,2015-01-01,Missouri,931553000.0
28808,2015-01-01,Missouri,926929000.0
28809,2015-01-01,Missouri,356789000.0
28810,2015-01-01,Missouri,215476000.0
28811,2015-01-01,Missouri,618822000.0
28812,2015-01-01,Missouri,80605000.0
28813,2015-01-01,Missouri,364691000.0
28814,2015-01-01,Missouri,28906326000.0
28815,2015-01-01,Montana,492039000.0
28816,2015-01-01,Montana,892234000.0
28817,2015-01-01,Montana,205467000.0
28818,2015-01-01,Montana,117253000.0
28819,2015-01-01,Montana,234222000.0
28820,2015-01-01,Montana,128860000.0
28821,2015-01-01,Montana,3646286000.0
28822,2015-01-01,Montana,141837000.0
28823,2015-01-01,Montana,521345000.0
28824,2015-01-01,Montana,92807000.0
28825,2015-01-01,Montana,416305000.0
28826,2015-01-01,Montana,250015000.0
28827,2015-01-01,Montana,273824000.0
28828,2015-01-01,Montana,462286000.0
28829,2015-01-01,Montana,3468012000.0
28830,2015-01-01,Montana,4437299000.0
28831,2015-01-01,Montana,103073000.0
28832,2015-01-01,Montana,416094000.0
28833,2015-01-01,Montana,32759000.0
28834,2015-01-01,Montana,90837000.0
28835,2015-01-01,Montana,700541000.0
28836,2015-01-01,Montana,281513000.0
28837,2015-01-01,Montana,186738000.0
28838,2015-01-01,Montana,688217000.0
28839,2015-01-01,Montana,3015879000.0
28840,2015-01-01,Montana,122016000.0
28841,2015-01-01,Montana,460973000.0
28842,2015-01-01,Montana,105194000.0
28843,2015-01-01,Montana,365472000.0
28844,2015-01-01,Montana,102446000.0
28845,2015-01-01,Montana,84416000.0
28846,2015-01-01,Montana,4529703000.0
28847,2015-01-01,Montana,291074000.0
28848,2015-01-01,Montana,479314000.0
28849,2015-01-01,Montana,50504000.0
28850,2015-01-01,Montana,169772000.0
28851,2015-01-01,Montana,164470000.0
28852,2015-01-01,Montana,128475000.0
28853,2015-01-01,Montana,201916000.0
28854,2015-01-01,Montana,43379000.0
28855,2015-01-01,Montana,891419000.0
28856,2015-01-01,Montana,1170610000.0
28857,2015-01-01,Montana,408871000.0
28858,2015-01-01,Montana,835851000.0
28859,2015-01-01,Montana,289670000.0
28860,2015-01-01,Montana,276193000.0
28861,2015-01-01,Montana,1345729000.0
28862,2015-01-01,Montana,608565000.0
28863,2015-01-01,Montana,229216000.0
28864,2015-01-01,Montana,252806000.0
28865,2015-01-01,Montana,284825000.0
28866,2015-01-01,Montana,130328000.0
28867,2015-01-01,Montana,300720000.0
28868,2015-01-01,Montana,104663000.0
28869,2015-01-01,Montana,58401000.0
28870,2015-01-01,Montana,9072491000.0
28871,2015-01-01,Nebraska,1598569000.0
28872,2015-01-01,Nebraska,406389000.0
28873,2015-01-01,Nebraska,30152000.0
28874,2015-01-01,Nebraska,73856000.0
28875,2015-01-01,Nebraska,60083000.0
28876,2015-01-01,Nebraska,473938000.0
28877,2015-01-01,Nebraska,561815000.0
28878,2015-01-01,Nebraska,114316000.0
28879,2015-01-01,Nebraska,246107000.0
28880,2015-01-01,Nebraska,2382086000.0
28881,2015-01-01,Nebraska,368574000.0
28882,2015-01-01,Nebraska,355510000.0
28883,2015-01-01,Nebraska,715961000.0
28884,2015-01-01,Nebraska,541796000.0
28885,2015-01-01,Nebraska,250621000.0
28886,2015-01-01,Nebraska,438933000.0
28887,2015-01-01,Nebraska,681303000.0
28888,2015-01-01,Nebraska,259723000.0
28889,2015-01-01,Nebraska,586485000.0
28890,2015-01-01,Nebraska,1087326000.0
28891,2015-01-01,Nebraska,823716000.0
28892,2015-01-01,Nebraska,1191919000.0
28893,2015-01-01,Nebraska,321568000.0
28894,2015-01-01,Nebraska,1334782000.0
28895,2015-01-01,Nebraska,67890000.0
28896,2015-01-01,Nebraska,278857000.0
28897,2015-01-01,Nebraska,1782769000.0
28898,2015-01-01,Nebraska,39642957000.0
28899,2015-01-01,Nebraska,134879000.0
28900,2015-01-01,Nebraska,358645000.0
28901,2015-01-01,Nebraska,82239000.0
28902,2015-01-01,Nebraska,148368000.0
28903,2015-01-01,Nebraska,275766000.0
28904,2015-01-01,Nebraska,971938000.0
28905,2015-01-01,Nebraska,68321000.0
28906,2015-01-01,Nebraska,144924000.0
28907,2015-01-01,Nebraska,93601000.0
28908,2015-01-01,Nebraska,57764000.0
28909,2015-01-01,Nebraska,126143000.0
28910,2015-01-01,Nebraska,3139136000.0
28911,2015-01-01,Nebraska,513844000.0
28912,2015-01-01,Nebraska,163915000.0
28913,2015-01-01,Nebraska,89391000.0
28914,2015-01-01,Nebraska,114014000.0
28915,2015-01-01,Nebraska,653985000.0
28916,2015-01-01,Nebraska,75097000.0
28917,2015-01-01,Nebraska,230863000.0
28918,2015-01-01,Nebraska,865723000.0
28919,2015-01-01,Nebraska,215403000.0
28920,2015-01-01,Nebraska,490509000.0
28921,2015-01-01,Nebraska,361516000.0
28922,2015-01-01,Nebraska,83913000.0
28923,2015-01-01,Nebraska,156527000.0
28924,2015-01-01,Nebraska,436687000.0
28925,2015-01-01,Nebraska,15483640000.0
28926,2015-01-01,Nebraska,2230077000.0
28927,2015-01-01,Nebraska,60383000.0
28928,2015-01-01,Nebraska,65587000.0
28929,2015-01-01,Nebraska,52178000.0
28930,2015-01-01,Nebraska,2237030000.0
28931,2015-01-01,Nebraska,414485000.0
28932,2015-01-01,Nebraska,648144000.0
28933,2015-01-01,Nebraska,155195000.0
28934,2015-01-01,Nebraska,644616000.0
28935,2015-01-01,Nebraska,278855000.0
28936,2015-01-01,Nebraska,1135992000.0
28937,2015-01-01,Nebraska,137748000.0
28938,2015-01-01,Nebraska,199872000.0
28939,2015-01-01,Nebraska,945786000.0
28940,2015-01-01,Nebraska,340410000.0
28941,2015-01-01,Nebraska,2328316000.0
28942,2015-01-01,Nebraska,289229000.0
28943,2015-01-01,Nebraska,518555000.0
28944,2015-01-01,Nebraska,307177000.0
28945,2015-01-01,Nebraska,127719000.0
28946,2015-01-01,Nebraska,784766000.0
28947,2015-01-01,Nebraska,6568133000.0
28948,2015-01-01,Nebraska,664257000.0
28949,2015-01-01,Nebraska,1511358000.0
28950,2015-01-01,Nebraska,676818000.0
28951,2015-01-01,Nebraska,231565000.0
28952,2015-01-01,Nebraska,110398000.0
28953,2015-01-01,Nebraska,122818000.0
28954,2015-01-01,Nebraska,327404000.0
28955,2015-01-01,Nebraska,389113000.0
28956,2015-01-01,Nebraska,77865000.0
28957,2015-01-01,Nebraska,484273000.0
28958,2015-01-01,Nebraska,232203000.0
28959,2015-01-01,Nebraska,1260512000.0
28960,2015-01-01,Nebraska,436448000.0
28961,2015-01-01,Nebraska,239911000.0
28962,2015-01-01,Nebraska,193189000.0
28963,2015-01-01,Nebraska,765658000.0
28964,2015-01-01,Nevada,922253000.0
28965,2015-01-01,Nevada,96610558000.0
28966,2015-01-01,Nevada,2179846000.0
28967,2015-01-01,Nevada,2414125000.0
28968,2015-01-01,Nevada,84367000.0
28969,2015-01-01,Nevada,1236657000.0
28970,2015-01-01,Nevada,1162938000.0
28971,2015-01-01,Nevada,723949000.0
28972,2015-01-01,Nevada,160677000.0
28973,2015-01-01,Nevada,1245655000.0
28974,2015-01-01,Nevada,189307000.0
28975,2015-01-01,Nevada,1433332000.0
28976,2015-01-01,Nevada,329466000.0
28977,2015-01-01,Nevada,793291000.0
28978,2015-01-01,Nevada,22157039000.0
28979,2015-01-01,Nevada,591141000.0
28980,2015-01-01,Nevada,2995127000.0
28981,2015-01-01,New Hampshire,2529942000.0
28982,2015-01-01,New Hampshire,1962369000.0
28983,2015-01-01,New Hampshire,3335054000.0
28984,2015-01-01,New Hampshire,1142239000.0
28985,2015-01-01,New Hampshire,5727106000.0
28986,2015-01-01,New Hampshire,23854124000.0
28987,2015-01-01,New Hampshire,8493092000.0
28988,2015-01-01,New Hampshire,17607009000.0
28989,2015-01-01,New Hampshire,5378308000.0
28990,2015-01-01,New Hampshire,1485561000.0
28991,2015-01-01,New Jersey,12705660000.0
28992,2015-01-01,New Jersey,64989040000.0
28993,2015-01-01,New Jersey,24340302000.0
28994,2015-01-01,New Jersey,22558680000.0
28995,2015-01-01,New Jersey,4803794000.0
28996,2015-01-01,New Jersey,6012536000.0
28997,2015-01-01,New Jersey,50829629000.0
28998,2015-01-01,New Jersey,14304875000.0
28999,2015-01-01,New Jersey,41946981000.0
29000,2015-01-01,New Jersey,6603611000.0
29001,2015-01-01,New Jersey,27806922000.0
29002,2015-01-01,New Jersey,55223378000.0
29003,2015-01-01,New Jersey,30500735000.0
29004,2015-01-01,New Jersey,50235247000.0
29005,2015-01-01,New Jersey,18428288000.0
29006,2015-01-01,New Jersey,21494475000.0
29007,2015-01-01,New Jersey,5093409000.0
29008,2015-01-01,New Jersey,33079642000.0
29009,2015-01-01,Texas,120773000.0
29010,2015-01-01,Texas,2026956000.0
29011,2015-01-01,Texas,1396862000.0
29012,2015-01-01,Texas,828986000.0
29013,2015-01-01,Texas,79642000.0
29014,2015-01-01,Texas,18765716000.0
29015,2015-01-01,Texas,973728000.0
29016,2015-01-01,Texas,147621000.0
29017,2015-01-01,Texas,542100000.0
29018,2015-01-01,Texas,1237808000.0
29019,2015-01-01,Texas,20106661000.0
29020,2015-01-01,Texas,1767806000.0
29021,2015-01-01,Texas,744205000.0
29022,2015-01-01,Texas,43182000.0
29023,2015-01-01,Texas,2468571000.0
29024,2015-01-01,Texas,1428644000.0
29025,2015-01-01,Texas,499778000.0
29026,2015-01-01,Texas,944540000.0
29027,2015-01-01,Texas,18864520000.0
29028,2015-01-01,Texas,1916909000.0
29029,2015-01-01,Texas,354364000.0
29030,2015-01-01,Texas,3247476000.0
29031,2015-01-01,Texas,961620000.0
29032,2015-01-01,Texas,3100854000.0
29033,2015-01-01,Texas,3881585000.0
29034,2015-01-01,Texas,1582166000.0
29035,2015-01-01,Texas,2190674000.0
29036,2015-01-01,Texas,1130000000.0
29037,2015-01-01,Texas,7644413000.0
29038,2015-01-01,Texas,226048000.0
29039,2015-01-01,Texas,168723000.0
29040,2015-01-01,Texas,3454369000.0
29041,2015-01-01,Texas,3618768000.0
29042,2015-01-01,Texas,74725000.0
29043,2015-01-01,Texas,242555000.0
29044,2015-01-01,Texas,4338556000.0
29045,2015-01-01,Texas,572250000.0
29046,2015-01-01,Texas,1569206000.0
29047,2015-01-01,Texas,2473354000.0
29048,2015-01-01,Texas,2560844000.0
29049,2015-01-01,Texas,333931000.0
29050,2015-01-01,Texas,2831492000.0
29051,2015-01-01,Texas,233607000.0
29052,2015-01-01,Texas,690353000.0
29053,2015-01-01,Texas,328488000.0
29054,2015-01-01,Texas,2377615000.0
29055,2015-01-01,Texas,133492000.0
29056,2015-01-01,Texas,241692000.0
29057,2015-01-01,Texas,2592419000.0
29058,2015-01-01,Texas,306506000.0
29059,2015-01-01,Texas,1523727000.0
29060,2015-01-01,Texas,588101000.0
29061,2015-01-01,Texas,9799342000.0
29062,2015-01-01,Texas,1167454000.0
29063,2015-01-01,Texas,1410342000.0
29064,2015-01-01,Texas,563405000.0
29065,2015-01-01,Texas,328219000.0
29066,2015-01-01,Texas,287140000.0
29067,2015-01-01,Texas,591057000.0
29068,2015-01-01,Texas,522839000.0
29069,2015-01-01,Texas,101178000000.0
29070,2015-01-01,Texas,5753114000.0
29071,2015-01-01,Texas,223138000.0
29072,2015-01-01,Texas,757854000.0
29073,2015-01-01,Texas,182817000.0
29074,2015-01-01,Texas,1774627000.0
29075,2015-01-01,Texas,5043054000.0
29076,2015-01-01,Texas,88672286000.0
29077,2015-01-01,Texas,226012000.0
29078,2015-01-01,Texas,476390000.0
29079,2015-01-01,Texas,865472000.0
29080,2015-01-01,Texas,4817268000.0
29081,2015-01-01,Texas,805353000.0
29082,2015-01-01,Texas,1598445000.0
29083,2015-01-01,Texas,1008858000.0
29084,2015-01-01,Texas,4794811000.0
29085,2015-01-01,Texas,1873122000.0
29086,2015-01-01,Texas,1748110000.0
29087,2015-01-01,Texas,3102368000.0
29088,2015-01-01,Texas,1992892000.0
29089,2015-01-01,Texas,12451869000.0
29090,2015-01-01,Texas,1706323000.0
29091,2015-01-01,Texas,1600612000.0
29092,2015-01-01,Texas,5254691000.0
29093,2015-01-01,Texas,674909000.0
29094,2015-01-01,Texas,709067000.0
29095,2015-01-01,Texas,19670590000.0
29096,2015-01-01,Texas,978867000.0
29097,2015-01-01,Texas,935699000.0
29098,2015-01-01,Texas,4241062000.0
29099,2015-01-01,Texas,1599054000.0
29100,2015-01-01,Texas,2681087000.0
29101,2015-01-01,Texas,839658000.0
29102,2015-01-01,Texas,986772000.0
29103,2015-01-01,Texas,1124822000.0
29104,2015-01-01,Utah,311156000.0
29105,2015-01-01,Utah,1972078000.0
29106,2015-01-01,Utah,4176807000.0
29107,2015-01-01,Utah,1013939000.0
29108,2015-01-01,Utah,93190000.0
29109,2015-01-01,Utah,11888604000.0
29110,2015-01-01,Utah,1327284000.0
29111,2015-01-01,Utah,855167000.0
29112,2015-01-01,Utah,201605000.0
29113,2015-01-01,Utah,449621000.0
29114,2015-01-01,Utah,1288849000.0
29115,2015-01-01,Utah,427014000.0
29116,2015-01-01,Utah,260077000.0
29117,2015-01-01,Utah,851667000.0
29118,2015-01-01,Utah,224223000.0
29119,2015-01-01,Utah,37202000.0
29120,2015-01-01,Utah,132262000.0
29121,2015-01-01,Utah,73418343000.0
29122,2015-01-01,Utah,481178000.0
29123,2015-01-01,Utah,747410000.0
29124,2015-01-01,Utah,847557000.0
29125,2015-01-01,Utah,2569665000.0
29126,2015-01-01,Utah,1707011000.0
29127,2015-01-01,Utah,2325107000.0
29128,2015-01-01,Utah,20137982000.0
29129,2015-01-01,Utah,644393000.0
29130,2015-01-01,Utah,4277364000.0
29131,2015-01-01,Utah,89993000.0
29132,2015-01-01,Utah,8869375000.0
29133,2015-01-01,Vermont,1380115000.0
29134,2015-01-01,Vermont,1467579000.0
29135,2015-01-01,Vermont,999109000.0
29136,2015-01-01,Vermont,10037015000.0
29137,2015-01-01,Vermont,135261000.0
29138,2015-01-01,Vermont,1722598000.0
29139,2015-01-01,Vermont,153171000.0
29140,2015-01-01,Vermont,1053355000.0
29141,2015-01-01,Vermont,734986000.0
29142,2015-01-01,Vermont,937898000.0
29143,2015-01-01,Vermont,2455640000.0
29144,2015-01-01,Vermont,3311846000.0
29145,2015-01-01,Vermont,2242212000.0
29146,2015-01-01,Vermont,2275712000.0
29147,2015-01-01,Virginia,2623569000.0
29148,2015-01-01,Virginia,352318000.0
29149,2015-01-01,Virginia,813986000.0
29150,2015-01-01,Virginia,275525000.0
29151,2015-01-01,Virginia,29339588000.0
29152,2015-01-01,Virginia,225795000.0
29153,2015-01-01,Virginia,1856994000.0
29154,2015-01-01,Virginia,226323000.0
29155,2015-01-01,Virginia,1213197000.0
29156,2015-01-01,Virginia,331026000.0
29157,2015-01-01,Virginia,1000620000.0
29158,2015-01-01,Virginia,524228000.0
29159,2015-01-01,Virginia,564486000.0
29160,2015-01-01,Virginia,176861000.0
29161,2015-01-01,Virginia,266707000.0
29162,2015-01-01,Virginia,14497388000.0
29163,2015-01-01,Virginia,452760000.0
29164,2015-01-01,Virginia,93317000.0
29165,2015-01-01,Virginia,1563887000.0
29166,2015-01-01,Virginia,182636000.0
29167,2015-01-01,Virginia,522810000.0
29168,2015-01-01,Virginia,342998000.0
29169,2015-01-01,Virginia,2512702000.0
29170,2015-01-01,Virginia,385540000.0
29171,2015-01-01,Virginia,731891000.0
29172,2015-01-01,Virginia,1294344000.0
29173,2015-01-01,Virginia,466639000.0
29174,2015-01-01,Virginia,793874000.0
29175,2015-01-01,Virginia,1829582000.0
29176,2015-01-01,Virginia,280572000.0
29177,2015-01-01,Virginia,421196000.0
29178,2015-01-01,Virginia,1396749000.0
29179,2015-01-01,Virginia,5010645000.0
29180,2015-01-01,Virginia,24069678000.0
29181,2015-01-01,Virginia,109024000.0
29182,2015-01-01,Virginia,1497018000.0
29183,2015-01-01,Virginia,128625000.0
29184,2015-01-01,Virginia,1611555000.0
29185,2015-01-01,Virginia,418688000.0
29186,2015-01-01,Virginia,394358000.0
29187,2015-01-01,Virginia,444477000.0
29188,2015-01-01,Virginia,21094147000.0
29189,2015-01-01,Virginia,2103313000.0
29190,2015-01-01,Virginia,247351000.0
29191,2015-01-01,Virginia,382445000.0
29192,2015-01-01,Virginia,175691000.0
29193,2015-01-01,Virginia,1101204000.0
29194,2015-01-01,Virginia,312420000.0
29195,2015-01-01,Virginia,524377000.0
29196,2015-01-01,Virginia,381714000.0
29197,2015-01-01,Virginia,502343000.0
29198,2015-01-01,Virginia,431274000.0
29199,2015-01-01,Virginia,478252000.0
29200,2015-01-01,Virginia,870074000.0
29201,2015-01-01,Virginia,608378000.0
29202,2015-01-01,Virginia,429869000.0
29203,2015-01-01,Virginia,648092000.0
29204,2015-01-01,Virginia,677145000.0
29205,2015-01-01,Virginia,1168884000.0
29206,2015-01-01,Virginia,268772000.0
29207,2015-01-01,Virginia,251821000.0
29208,2015-01-01,Virginia,706809000.0
29209,2015-01-01,Virginia,442923000.0
29210,2015-01-01,Virginia,1814521000.0
29211,2015-01-01,Virginia,1096030000.0
29212,2015-01-01,Virginia,4439820000.0
29213,2015-01-01,Virginia,1010975000.0
29214,2015-01-01,Virginia,343783000.0
29215,2015-01-01,Virginia,1592501000.0
29216,2015-01-01,Virginia,1600420000.0
29217,2015-01-01,Virginia,345754000.0
29218,2015-01-01,Virginia,1629260000.0
29219,2015-01-01,Virginia,14154087000.0
29220,2015-01-01,Virginia,9086819000.0
29221,2015-01-01,Virginia,6429391000.0
29222,2015-01-01,Virginia,11437573000.0
29223,2015-01-01,Virginia,20589676000.0
29224,2015-01-01,Virginia,5582855000.0
29225,2015-01-01,Virginia,18631063000.0
29226,2015-01-01,Virginia,6552223000.0
29227,2015-01-01,Virginia,4163444000.0
29228,2015-01-01,Virginia,19737887000.0
29229,2015-01-01,Washington,927096000.0
29230,2015-01-01,Washington,603609000.0
29231,2015-01-01,Washington,9610089000.0
29232,2015-01-01,Washington,3826394000.0
29233,2015-01-01,Washington,2234974000.0
29234,2015-01-01,Washington,15927492000.0
29235,2015-01-01,Washington,394024000.0
29236,2015-01-01,Washington,4251502000.0
29237,2015-01-01,Washington,1688892000.0
29238,2015-01-01,Washington,200034000.0
29239,2015-01-01,Washington,3313166000.0
29240,2015-01-01,Washington,140975000.0
29241,2015-01-01,Washington,5326784000.0
29242,2015-01-01,Washington,2343947000.0
29243,2015-01-01,Washington,2550445000.0
29244,2015-01-01,Washington,859913000.0
29245,2015-01-01,Washington,232149000000.0
29246,2015-01-01,Washington,10240128000.0
29247,2015-01-01,Washington,1433210000.0
29248,2015-01-01,Washington,1063666000.0
29249,2015-01-01,Washington,3035286000.0
29250,2015-01-01,Washington,496262000.0
29251,2015-01-01,Washington,1390049000.0
29252,2015-01-01,Washington,1329896000.0
29253,2015-01-01,Washington,664850000.0
29254,2015-01-01,Washington,550221000.0
29255,2015-01-01,Washington,35627420000.0
29256,2015-01-01,Washington,601531000.0
29257,2015-01-01,Washington,6335658000.0
29258,2015-01-01,Washington,267194000.0
29259,2015-01-01,Washington,36567210000.0
29260,2015-01-01,Washington,21170521000.0
29261,2015-01-01,Washington,1042521000.0
29262,2015-01-01,Washington,10799020000.0
29263,2015-01-01,Washington,97635000.0
29264,2015-01-01,Washington,2807891000.0
29265,2015-01-01,Washington,11419854000.0
29266,2015-01-01,Washington,2187776000.0
29267,2015-01-01,Washington,8923543000.0
29268,2015-01-01,West Virginia,386089000.0
29269,2015-01-01,West Virginia,2776287000.0
29270,2015-01-01,West Virginia,863515000.0
29271,2015-01-01,West Virginia,294995000.0
29272,2015-01-01,West Virginia,864081000.0
29273,2015-01-01,West Virginia,4342630000.0
29274,2015-01-01,West Virginia,119625000.0
29275,2015-01-01,West Virginia,126967000.0
29276,2015-01-01,West Virginia,1273491000.0
29277,2015-01-01,West Virginia,999066000.0
29278,2015-01-01,West Virginia,222655000.0
29279,2015-01-01,West Virginia,476701000.0
29280,2015-01-01,West Virginia,1058789000.0
29281,2015-01-01,West Virginia,334042000.0
29282,2015-01-01,West Virginia,1216923000.0
29283,2015-01-01,West Virginia,370471000.0
29284,2015-01-01,West Virginia,4052075000.0
29285,2015-01-01,West Virginia,744709000.0
29286,2015-01-01,West Virginia,1370194000.0
29287,2015-01-01,West Virginia,9996805000.0
29288,2015-01-01,West Virginia,686562000.0
29289,2015-01-01,West Virginia,261793000.0
29290,2015-01-01,West Virginia,1218994000.0
29291,2015-01-01,West Virginia,552506000.0
29292,2015-01-01,West Virginia,2233791000.0
29293,2015-01-01,West Virginia,2506774000.0
29294,2015-01-01,West Virginia,855505000.0
29295,2015-01-01,West Virginia,1595679000.0
29296,2015-01-01,West Virginia,713988000.0
29297,2015-01-01,West Virginia,676070000.0
29298,2015-01-01,West Virginia,6110786000.0
29299,2015-01-01,West Virginia,196988000.0
29300,2015-01-01,West Virginia,239950000.0
29301,2015-01-01,West Virginia,611163000.0
29302,2015-01-01,West Virginia,2657029000.0
29303,2015-01-01,West Virginia,137983000.0
29304,2015-01-01,West Virginia,420367000.0
29305,2015-01-01,West Virginia,242887000.0
29306,2015-01-01,West Virginia,636818000.0
29307,2015-01-01,West Virginia,2490332000.0
29308,2015-01-01,West Virginia,2790392000.0
29309,2015-01-01,West Virginia,775694000.0
29310,2015-01-01,West Virginia,564225000.0
29311,2015-01-01,West Virginia,272988000.0
29312,2015-01-01,West Virginia,209799000.0
29313,2015-01-01,West Virginia,472076000.0
29314,2015-01-01,West Virginia,266519000.0
29315,2015-01-01,West Virginia,512989000.0
29316,2015-01-01,West Virginia,713801000.0
29317,2015-01-01,West Virginia,980217000.0
29318,2015-01-01,West Virginia,207484000.0
29319,2015-01-01,West Virginia,1019613000.0
29320,2015-01-01,West Virginia,59799000.0
29321,2015-01-01,West Virginia,3384465000.0
29322,2015-01-01,West Virginia,626895000.0
29323,2015-01-01,Wisconsin,436036000.0
29324,2015-01-01,Wisconsin,649921000.0
29325,2015-01-01,Wisconsin,2003191000.0
29326,2015-01-01,Wisconsin,360214000.0
29327,2015-01-01,Wisconsin,16049449000.0
29328,2015-01-01,Wisconsin,464486000.0
29329,2015-01-01,Wisconsin,449575000.0
29330,2015-01-01,Wisconsin,1523785000.0
29331,2015-01-01,Wisconsin,2577837000.0
29332,2015-01-01,Wisconsin,1293830000.0
29333,2015-01-01,Wisconsin,2474633000.0
29334,2015-01-01,Wisconsin,661146000.0
29335,2015-01-01,Wisconsin,38545541000.0
29336,2015-01-01,Wisconsin,3280737000.0
29337,2015-01-01,Wisconsin,1135863000.0
29338,2015-01-01,Wisconsin,1803681000.0
29339,2015-01-01,Wisconsin,1604214000.0
29340,2015-01-01,Wisconsin,5511454000.0
29341,2015-01-01,Wisconsin,130832000.0
29342,2015-01-01,Wisconsin,4576038000.0
29343,2015-01-01,Wisconsin,282427000.0
29344,2015-01-01,Wisconsin,2038854000.0
29345,2015-01-01,Wisconsin,1453046000.0
29346,2015-01-01,Wisconsin,665084000.0
29347,2015-01-01,Wisconsin,1080713000.0
29348,2015-01-01,Wisconsin,175452000.0
29349,2015-01-01,Wisconsin,841067000.0
29350,2015-01-01,Wisconsin,3748871000.0
29351,2015-01-01,Wisconsin,772263000.0
29352,2015-01-01,Wisconsin,5922390000.0
29353,2015-01-01,Wisconsin,751308000.0
29354,2015-01-01,Wisconsin,6359555000.0
29355,2015-01-01,Wisconsin,657093000.0
29356,2015-01-01,Wisconsin,693013000.0
29357,2015-01-01,Wisconsin,1014957000.0
29358,2015-01-01,Wisconsin,3878136000.0
29359,2015-01-01,Wisconsin,7626366000.0
29360,2015-01-01,Wisconsin,1905560000.0
29361,2015-01-01,Wisconsin,340192000.0
29362,2015-01-01,Wisconsin,162549000.0
29363,2015-01-01,Wisconsin,52404742000.0
29364,2015-01-01,Wisconsin,1963544000.0
29365,2015-01-01,Missouri,3899274000.0
29366,2015-01-01,Missouri,396016000.0
29367,2015-01-01,Missouri,282611000.0
29368,2015-01-01,Missouri,14261350000.0
29369,2015-01-01,Missouri,487494000.0
29370,2015-01-01,Missouri,221003000.0
29371,2015-01-01,Missouri,721712000.0
29372,2015-01-01,Missouri,119023000.0
29373,2015-01-01,Missouri,170740000.0
29374,2015-01-01,Missouri,222177000.0
29375,2015-01-01,Missouri,1135611000.0
29376,2015-01-01,Missouri,403518000.0
29377,2015-01-01,Missouri,40491120000.0
29378,2015-01-01,Missouri,5192766000.0
29379,2015-01-01,Missouri,4624132000.0
29380,2015-01-01,Missouri,1540954000.0
29381,2015-01-01,Missouri,121376000.0
29382,2015-01-01,Missouri,964543000.0
29383,2015-01-01,Wisconsin,946675000.0
29384,2015-01-01,Wisconsin,1441718000.0
29385,2015-01-01,Wisconsin,9644027000.0
29386,2015-01-01,Wisconsin,4386429000.0
29387,2015-01-01,Wisconsin,220712000.0
29388,2015-01-01,Wisconsin,1104280000.0
29389,2015-01-01,Wisconsin,1437432000.0
29390,2015-01-01,Wisconsin,3248563000.0
29391,2015-01-01,Wisconsin,531722000.0
29392,2015-01-01,Wisconsin,7958049000.0
29393,2015-01-01,Wisconsin,677355000.0
29394,2015-01-01,Wisconsin,6424849000.0
29395,2015-01-01,Wisconsin,492019000.0
29396,2015-01-01,Wisconsin,2729363000.0
29397,2015-01-01,Wisconsin,3214705000.0
29398,2015-01-01,Wisconsin,576382000.0
29399,2015-01-01,Wisconsin,1198245000.0
29400,2015-01-01,Wisconsin,6204909000.0
29401,2015-01-01,Wisconsin,834181000.0
29402,2015-01-01,Wisconsin,1205901000.0
29403,2015-01-01,Wisconsin,954011000.0
29404,2015-01-01,Wisconsin,749074000.0
29405,2015-01-01,Wisconsin,3661219000.0
29406,2015-01-01,Wisconsin,515058000.0
29407,2015-01-01,Wisconsin,5350307000.0
29408,2015-01-01,Wisconsin,26285446000.0
29409,2015-01-01,Wisconsin,1906024000.0
29410,2015-01-01,Wisconsin,573189000.0
29411,2015-01-01,Wisconsin,8922124000.0
29412,2015-01-01,Wisconsin,3532651000.0
